dorm_id,timestamp,energy_kwh,outdoor_temp_c,indoor_temp_c,occupancy_flag,ac_on_flag,is_weekend,intervention_flag
TJ_SIPING_B3_0613,2026-07-19 06:00:00,0.409,27.0,23.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 07:00:00,0.088,27.7,27.6,1,0,1,0
TJ_SIPING_B3_0613,2026-07-19 08:00:00,0.052,26.6,25.5,1,0,1,0
TJ_SIPING_B3_0613,2026-07-19 09:00:00,0.042,26.6,24.4,0,0,1,0
TJ_SIPING_B3_0613,2026-07-19 10:00:00,0.068,27.1,26.8,1,0,1,0
TJ_SIPING_B3_0613,2026-07-19 11:00:00,0.445,28.5,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 12:00:00,0.43,29.0,24.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 13:00:00,0.487,29.2,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 14:00:00,0.062,30.5,30.0,1,0,1,0
TJ_SIPING_B3_0613,2026-07-19 15:00:00,0.055,31.2,29.0,0,0,1,0
TJ_SIPING_B3_0613,2026-07-19 16:00:00,0.65,31.8,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 17:00:00,0.741,33.5,23.5,0,1,1,0
TJ_SIPING_B3_0613,2026-07-19 18:00:00,0.793,34.0,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 19:00:00,0.045,34.4,34.6,0,0,1,0
TJ_SIPING_B3_0613,2026-07-19 20:00:00,0.049,35.4,35.1,0,0,1,0
TJ_SIPING_B3_0613,2026-07-19 21:00:00,0.84,34.9,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 22:00:00,0.777,34.4,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-19 23:00:00,0.086,33.1,33.0,1,0,1,0
TJ_SIPING_B3_0613,2026-07-20 00:00:00,0.699,32.6,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 01:00:00,0.637,31.5,25.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-20 02:00:00,0.615,31.3,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 03:00:00,0.456,28.2,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 04:00:00,0.064,27.7,25.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-20 05:00:00,0.439,27.6,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 06:00:00,0.407,26.5,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 07:00:00,0.064,27.3,26.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-20 08:00:00,0.054,26.6,25.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-20 09:00:00,0.344,26.4,24.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-20 10:00:00,0.4,26.3,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 11:00:00,0.522,28.8,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 12:00:00,0.495,29.1,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 13:00:00,0.032,28.9,28.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-20 14:00:00,0.589,30.0,24.1,0,1,0,0
TJ_SIPING_B3_0613,2026-07-20 15:00:00,0.644,32.3,23.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-20 16:00:00,0.067,31.4,31.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-20 17:00:00,0.061,34.1,32.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-20 18:00:00,0.744,34.0,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-20 19:00:00,0.783,34.5,23.3,1,1,0,1
TJ_SIPING_B3_0613,2026-07-20 20:00:00,0.625,33.6,24.3,1,1,0,1
TJ_SIPING_B3_0613,2026-07-20 21:00:00,0.724,33.8,23.9,1,1,0,1
TJ_SIPING_B3_0613,2026-07-20 22:00:00,0.087,34.4,32.1,1,0,0,1
TJ_SIPING_B3_0613,2026-07-20 23:00:00,0.718,33.1,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 00:00:00,0.695,32.7,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 01:00:00,0.613,31.2,23.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 02:00:00,0.068,29.7,28.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-21 03:00:00,0.064,29.2,28.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-21 04:00:00,0.4,27.5,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 05:00:00,0.394,28.1,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 06:00:00,0.077,26.8,25.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-21 07:00:00,0.43,26.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 08:00:00,0.049,26.5,24.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-21 09:00:00,0.367,27.1,24.2,0,1,0,0
TJ_SIPING_B3_0613,2026-07-21 10:00:00,0.414,27.7,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 11:00:00,0.038,27.3,25.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-21 12:00:00,0.061,29.3,28.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-21 13:00:00,0.553,29.9,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 14:00:00,0.521,30.0,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 15:00:00,0.686,32.3,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-21 16:00:00,0.682,32.3,24.5,0,1,0,0
TJ_SIPING_B3_0613,2026-07-21 17:00:00,0.068,32.6,32.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-21 18:00:00,0.78,34.7,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 19:00:00,0.069,35.0,34.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-21 20:00:00,0.743,34.0,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 21:00:00,0.786,34.5,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 22:00:00,0.778,34.8,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-21 23:00:00,0.818,33.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 00:00:00,0.719,33.1,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 01:00:00,0.676,31.7,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 02:00:00,0.526,29.8,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 03:00:00,0.059,28.7,26.8,1,0,0,0
TJ_SIPING_B3_0613,2026-07-22 04:00:00,0.42,27.6,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 05:00:00,0.42,26.9,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 06:00:00,0.403,27.2,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 07:00:00,0.444,26.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 08:00:00,0.035,26.5,25.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 09:00:00,0.045,26.9,26.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 10:00:00,0.043,26.4,25.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 11:00:00,0.059,26.8,26.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 12:00:00,0.05,27.7,25.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 13:00:00,0.051,29.7,28.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 14:00:00,0.05,30.6,29.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-22 15:00:00,0.67,31.7,23.5,0,1,0,0
TJ_SIPING_B3_0613,2026-07-22 16:00:00,0.686,32.2,23.5,0,1,0,0
TJ_SIPING_B3_0613,2026-07-22 17:00:00,0.72,32.9,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 18:00:00,0.748,33.4,23.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 19:00:00,0.822,34.3,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 20:00:00,0.787,34.7,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 21:00:00,0.823,34.7,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 22:00:00,0.816,34.4,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-22 23:00:00,0.707,33.0,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 00:00:00,0.627,32.0,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 01:00:00,0.576,30.5,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 02:00:00,0.583,29.8,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 03:00:00,0.533,29.7,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 04:00:00,0.104,28.4,28.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-23 05:00:00,0.415,28.5,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 06:00:00,0.423,27.5,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 07:00:00,0.077,26.6,25.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-23 08:00:00,0.077,25.5,23.2,1,0,0,0
TJ_SIPING_B3_0613,2026-07-23 09:00:00,0.049,27.7,26.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 10:00:00,0.042,27.0,26.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 11:00:00,0.429,27.7,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 12:00:00,0.084,28.0,28.6,1,0,0,0
TJ_SIPING_B3_0613,2026-07-23 13:00:00,0.062,28.8,27.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 14:00:00,0.049,31.1,30.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 15:00:00,0.608,31.1,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 16:00:00,0.625,32.1,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 17:00:00,0.052,33.1,32.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 18:00:00,0.762,33.6,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 19:00:00,0.051,34.3,32.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-23 20:00:00,0.855,35.3,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 21:00:00,0.804,34.7,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 22:00:00,0.834,34.6,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-23 23:00:00,0.798,34.3,23.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 00:00:00,0.666,32.6,24.2,0,1,0,0
TJ_SIPING_B3_0613,2026-07-24 01:00:00,0.604,31.1,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 02:00:00,0.519,30.4,24.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 03:00:00,0.58,30.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 04:00:00,0.379,28.2,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 05:00:00,0.503,28.6,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 06:00:00,0.362,27.6,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 07:00:00,0.057,26.3,25.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-24 08:00:00,0.331,26.0,24.5,0,1,0,0
TJ_SIPING_B3_0613,2026-07-24 09:00:00,0.046,26.4,26.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 10:00:00,0.055,27.6,24.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 11:00:00,0.045,27.7,26.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 12:00:00,0.046,28.4,27.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 13:00:00,0.069,29.0,28.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 14:00:00,0.594,30.2,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 15:00:00,0.614,30.6,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 16:00:00,0.646,31.9,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 17:00:00,0.026,32.6,33.2,0,0,0,0
TJ_SIPING_B3_0613,2026-07-24 18:00:00,0.711,33.9,24.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-24 19:00:00,0.735,33.4,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 20:00:00,0.703,32.8,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 21:00:00,0.805,34.1,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-24 22:00:00,0.06,33.6,31.2,1,0,0,0
TJ_SIPING_B3_0613,2026-07-24 23:00:00,0.049,32.4,31.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-25 00:00:00,0.695,31.8,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 01:00:00,0.538,31.0,24.4,0,1,1,0
TJ_SIPING_B3_0613,2026-07-25 02:00:00,0.581,30.9,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 03:00:00,0.539,29.1,23.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 04:00:00,0.406,26.9,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 05:00:00,0.387,27.2,23.4,0,1,1,0
TJ_SIPING_B3_0613,2026-07-25 06:00:00,0.433,25.6,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 07:00:00,0.411,26.5,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 08:00:00,0.42,26.5,24.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 09:00:00,0.456,24.5,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 10:00:00,0.412,26.6,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 11:00:00,0.08,26.6,26.0,1,0,1,0
TJ_SIPING_B3_0613,2026-07-25 12:00:00,0.051,28.7,28.8,1,0,1,0
TJ_SIPING_B3_0613,2026-07-25 13:00:00,0.492,29.0,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 14:00:00,0.514,29.7,24.6,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 15:00:00,0.085,30.7,29.7,1,0,1,0
TJ_SIPING_B3_0613,2026-07-25 16:00:00,0.07,32.3,30.7,1,0,1,0
TJ_SIPING_B3_0613,2026-07-25 17:00:00,0.07,33.1,32.1,1,0,1,0
TJ_SIPING_B3_0613,2026-07-25 18:00:00,0.76,33.4,24.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-25 19:00:00,0.073,33.9,33.5,1,0,1,1
TJ_SIPING_B3_0613,2026-07-25 20:00:00,0.804,34.3,23.1,1,1,1,1
TJ_SIPING_B3_0613,2026-07-25 21:00:00,0.751,33.6,23.8,1,1,1,1
TJ_SIPING_B3_0613,2026-07-25 22:00:00,0.674,33.1,24.2,1,1,1,1
TJ_SIPING_B3_0613,2026-07-25 23:00:00,0.745,33.5,23.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 00:00:00,0.582,32.1,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 01:00:00,0.579,31.2,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 02:00:00,0.617,30.5,24.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 03:00:00,0.509,28.7,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 04:00:00,0.478,27.5,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 05:00:00,0.394,27.4,24.0,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 06:00:00,0.392,26.9,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 07:00:00,0.399,26.5,23.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 08:00:00,0.408,25.2,23.8,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 09:00:00,0.054,25.4,23.4,0,0,1,0
TJ_SIPING_B3_0613,2026-07-26 10:00:00,0.06,25.0,23.0,1,0,1,0
TJ_SIPING_B3_0613,2026-07-26 11:00:00,0.4,26.8,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 12:00:00,0.493,28.8,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 13:00:00,0.461,29.4,24.7,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 14:00:00,0.499,29.8,23.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 15:00:00,0.593,30.9,24.2,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 16:00:00,0.739,33.0,24.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 17:00:00,0.794,33.5,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 18:00:00,0.631,32.5,24.1,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 19:00:00,0.063,32.7,32.7,0,0,1,0
TJ_SIPING_B3_0613,2026-07-26 20:00:00,0.787,33.8,23.9,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 21:00:00,0.781,34.3,24.3,1,1,1,0
TJ_SIPING_B3_0613,2026-07-26 22:00:00,0.755,33.0,23.5,0,1,1,0
TJ_SIPING_B3_0613,2026-07-26 23:00:00,0.642,31.8,23.4,1,1,1,0
TJ_SIPING_B3_0613,2026-07-27 00:00:00,0.681,32.7,22.9,0,1,0,0
TJ_SIPING_B3_0613,2026-07-27 01:00:00,0.568,31.6,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 02:00:00,0.548,30.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 03:00:00,0.504,29.9,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 04:00:00,0.079,27.0,26.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-27 05:00:00,0.358,27.1,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 06:00:00,0.389,26.5,22.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 07:00:00,0.058,24.3,23.3,1,0,0,0
TJ_SIPING_B3_0613,2026-07-27 08:00:00,0.045,24.8,23.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 09:00:00,0.021,25.2,23.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 10:00:00,0.068,25.3,24.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 11:00:00,0.051,26.8,26.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 12:00:00,0.423,27.9,24.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 13:00:00,0.526,29.0,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-27 14:00:00,0.039,30.2,28.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 15:00:00,0.593,31.2,23.7,0,1,0,0
TJ_SIPING_B3_0613,2026-07-27 16:00:00,0.745,33.8,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 17:00:00,0.056,32.9,32.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-27 18:00:00,0.8,33.8,24.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 19:00:00,0.805,34.6,24.4,0,1,0,0
TJ_SIPING_B3_0613,2026-07-27 20:00:00,0.716,33.4,23.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 21:00:00,0.728,33.5,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 22:00:00,0.62,32.2,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-27 23:00:00,0.695,31.8,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 00:00:00,0.575,31.2,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 01:00:00,0.595,30.6,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 02:00:00,0.46,28.9,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 03:00:00,0.436,28.2,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 04:00:00,0.405,28.2,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 05:00:00,0.434,26.6,23.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 06:00:00,0.42,26.4,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 07:00:00,0.074,25.9,24.5,1,0,0,0
TJ_SIPING_B3_0613,2026-07-28 08:00:00,0.077,25.7,23.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-28 09:00:00,0.416,26.5,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 10:00:00,0.071,26.7,25.6,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 11:00:00,0.038,27.0,26.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 12:00:00,0.051,27.4,27.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 13:00:00,0.027,28.2,27.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 14:00:00,0.08,29.7,29.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 15:00:00,0.054,30.1,29.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 16:00:00,0.599,31.5,22.4,0,1,0,0
TJ_SIPING_B3_0613,2026-07-28 17:00:00,0.056,33.0,30.3,0,0,0,0
TJ_SIPING_B3_0613,2026-07-28 18:00:00,0.704,33.2,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 19:00:00,0.736,33.1,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 20:00:00,0.854,34.8,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 21:00:00,0.756,33.6,23.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-28 22:00:00,0.07,33.0,29.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-28 23:00:00,0.72,32.9,23.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 00:00:00,0.655,31.1,24.7,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 01:00:00,0.487,29.4,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 02:00:00,0.048,29.8,28.9,1,0,0,0
TJ_SIPING_B3_0613,2026-07-29 03:00:00,0.479,28.4,24.3,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 04:00:00,0.406,27.5,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 05:00:00,0.403,25.7,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 06:00:00,0.417,26.0,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 07:00:00,0.383,25.6,24.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 08:00:00,0.029,26.0,25.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-29 09:00:00,0.098,26.2,25.6,1,0,0,0
TJ_SIPING_B3_0613,2026-07-29 10:00:00,0.039,26.5,25.4,0,0,0,0
TJ_SIPING_B3_0613,2026-07-29 11:00:00,0.062,26.8,27.4,1,0,0,0
TJ_SIPING_B3_0613,2026-07-29 12:00:00,0.394,27.3,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 13:00:00,0.494,28.4,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 14:00:00,0.444,29.3,23.8,0,1,0,0
TJ_SIPING_B3_0613,2026-07-29 15:00:00,0.475,30.3,25.5,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 16:00:00,0.052,32.0,30.0,0,0,0,0
TJ_SIPING_B3_0613,2026-07-29 17:00:00,0.684,32.2,24.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 18:00:00,0.764,33.2,24.1,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 19:00:00,0.095,33.6,32.6,1,0,0,0
TJ_SIPING_B3_0613,2026-07-29 20:00:00,0.053,32.6,31.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-29 21:00:00,0.713,33.0,23.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 22:00:00,0.624,32.2,23.2,1,1,0,0
TJ_SIPING_B3_0613,2026-07-29 23:00:00,0.063,32.6,30.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 00:00:00,0.593,31.3,24.4,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 01:00:00,0.545,30.3,25.0,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 02:00:00,0.072,28.7,28.0,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 03:00:00,0.05,27.9,26.1,0,0,0,0
TJ_SIPING_B3_0613,2026-07-30 04:00:00,0.064,26.6,24.5,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 05:00:00,0.069,26.3,24.9,0,0,0,0
TJ_SIPING_B3_0613,2026-07-30 06:00:00,0.429,26.7,23.8,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 07:00:00,0.466,25.8,24.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 08:00:00,0.066,24.6,23.1,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 09:00:00,0.483,26.3,23.3,0,1,0,0
TJ_SIPING_B3_0613,2026-07-30 10:00:00,0.404,25.8,24.1,0,1,0,0
TJ_SIPING_B3_0613,2026-07-30 11:00:00,0.032,26.0,24.5,0,0,0,0
TJ_SIPING_B3_0613,2026-07-30 12:00:00,0.09,27.5,26.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 13:00:00,0.059,27.8,27.7,0,0,0,0
TJ_SIPING_B3_0613,2026-07-30 14:00:00,0.524,30.0,24.0,0,1,0,0
TJ_SIPING_B3_0613,2026-07-30 15:00:00,0.634,31.4,22.6,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 16:00:00,0.051,31.2,29.8,0,0,0,0
TJ_SIPING_B3_0613,2026-07-30 17:00:00,0.066,32.8,31.7,1,0,0,0
TJ_SIPING_B3_0613,2026-07-30 18:00:00,0.705,32.0,23.9,1,1,0,0
TJ_SIPING_B3_0613,2026-07-30 19:00:00,0.715,33.7,23.6,1,1,0,1
TJ_SIPING_B3_0613,2026-07-30 20:00:00,0.755,34.0,23.6,1,1,0,1
TJ_SIPING_B3_0613,2026-07-30 21:00:00,0.641,33.0,23.7,1,1,0,1
TJ_SIPING_B3_0613,2026-07-30 22:00:00,0.588,32.8,23.4,1,1,0,1
TJ_SIPING_B3_0613,2026-07-30 23:00:00,0.7,32.1,23.9,1,1,0,0
TJ_SIPING_B3_0614,2026-07-01 00:00:00,0.62,31.8,24.7,1,1,0,0
TJ_SIPING_B3_0614,2026-07-01 01:00:00,0.07,29.6,27.7,1,0,0,0
TJ_SIPING_B3_0614,2026-07-01 02:00:00,0.492,29.8,24.2,0,1,0,0
TJ_SIPING_B3_0614,2026-07-01 03:00:00,0.056,29.4,29.7,0,0,0,0
TJ_SIPING_B3_0614,2026-07-01 04:00:00,0.458,28.0,24.1,1,1,0,0
TJ_SIPING_B3_0614,2026-07-01 05:00:00,0.462,27.2,23.3,1,1,0,0
TJ_SIPING_B3_0614,2026-07-01 06:00:00,0.417,26.8,24.1,1,1,0,0
TJ_SIPING_B3_0614,2026-07-01 07:00:00,0.345,25.7,24.0,1,1,0,0
